# IndexValue_NDXT, Volume_GOOGL,Volume_AAPL,CPI,High_GOOGL,High_AAPL, NetChange_NDXT, High_NDXT, Low_NDXT, Close/Last_GOOGL, Open_GOOGL, Low_GOOGL, Close/Last_AAPL, Open_AAPL, Low_AAPL
4.319576106578570034e+03,3.438691240146868676e+07,1.026513234057585299e+08,2.518069725525061813e+02,5.449266415369005045e+01,4.720893562594660864e+01,-2.488420274549696387e-01,4.325253637757467004e+03,4.282834146800114468e+03,5.395245846287058100e+01,4.658293686081063356e+01,5.410557971508968933e+01,4.720893562594660864e+01,4.658293686081063356e+01,4.657238473306864535e+01
4.278012272350403691e+03,3.073982293136307597e+07,9.254902936727812886e+07,2.518251996890740259e+02,5.468398713454582349e+01,4.724027461435994724e+01,2.360752064022378249e+00,4.321922720574607411e+03,4.265356541627736988e+03,5.432900498188529781e+01,4.705412073390894534e+01,5.383963861158542841e+01,4.724027461435994724e+01,4.705412073390894534e+01,4.680331014782069587e+01
4.260557452336902315e+03,3.598588543453948200e+07,9.162850613178399205e+07,2.518434268256417567e+02,5.377911787050444303e+01,4.690525139886131711e+01,9.236551377253526596e+00,4.281138627454698508e+03,4.239727084359019500e+03,5.366251062188726451e+01,4.688145698419518226e+01,5.325186913018472978e+01,4.690525139886131711e+01,4.688145698419518226e+01,4.650382788604061801e+01
4.266458293354840862e+03,3.089192480422979966e+07,9.040552722380711138e+07,2.518616539622097434e+02,5.467600579959368190e+01,4.736210094489337052e+01,-6.909978121916175553e+00,4.306509403726041455e+03,4.249698446532640446e+03,5.403227566984028840e+01,4.703156241044055719e+01,5.414217365113219671e+01,4.736210094489337052e+01,4.703156241044055719e+01,4.669273648786577979e+01
4.271212491823419441e+03,2.781007727648203820e+07,8.204918339843139052e+07,2.518798810987773891e+02,5.458933363236767633e+01,4.721312729454443513e+01,1.159453146367729381e+01,4.307272412016069211e+03,4.269172265737637645e+03,5.407394141553074718e+01,4.707588859698938677e+01,5.363747981137927923e+01,4.721312729454443513e+01,4.707588859698938677e+01,4.676328718147878760e+01
4.290032083410148516e+03,3.089485029204273969e+07,9.242634128711935878e+07,2.518981082353452621e+02,5.438579388896602751e+01,4.712112087927999227e+01,-7.179549106224406785e+00,4.292973461320667411e+03,4.217184519915606870e+03,5.451841724613993279e+01,4.671570478360622047e+01,5.319030015802027123e+01,4.712112087927999227e+01,4.671570478360622047e+01,4.652719627632138355e+01
4.315403402985591129e+03,2.952028537596749887e+07,9.640042144094115496e+07,2.519163353719130214e+02,5.437931140053873236e+01,4.721355790487712056e+01,1.027092637962563160e+01,4.309140398362191263e+03,4.263266032075805015e+03,5.409206082943044436e+01,4.721188166437896427e+01,5.374139945281770991e+01,4.721355790487712056e+01,4.721188166437896427e+01,4.652784487828893845e+01
4.284502122919103385e+03,2.762381113973391056e+07,8.396853255560083687e+07,2.519345625084808376e+02,5.448273626350726317e+01,4.744394945586602574e+01,-3.260890701404522751e+00,4.316142184706596709e+03,4.273900923361680725e+03,5.375784382919476201e+01,4.710349995384660815e+01,5.416661501182751692e+01,4.744394945586602574e+01,4.710349995384660815e+01,4.681240970071364416e+01
4.270096382121966599e+03,3.631574202495291829e+07,9.480171570633876324e+07,2.519527896450485684e+02,5.389315086432524993e+01,4.715975439086911791e+01,6.982033984776748525e+00,4.301312192881937335e+03,4.246986223224286732e+03,5.357761108083649049e+01,4.685120694713585721e+01,5.300747981407197074e+01,4.715975439086911791e+01,4.685120694713585721e+01,4.678752797263773999e+01
4.312512358476293230e+03,3.166290515149717033e+07,8.606009988255369663e+07,2.519710167816163846e+02,5.412037478438730176e+01,4.698055806574289051e+01,-2.135776592803040330e-01,4.317243673965569542e+03,4.296565275785464110e+03,5.410161955038960002e+01,4.700048385910637450e+01,5.330203243661652124e+01,4.698055806574289051e+01,4.700048385910637450e+01,4.670632931356441730e+01
4.278026694744445194e+03,5.832630534274388105e+07,1.048893259006644189e+08,2.519892439181843429e+02,5.567070294998358548e+01,4.707692302222579173e+01,2.729128166562290403e+00,4.328943327112134284e+03,4.271444168678209280e+03,5.475146076516155347e+01,4.687815916714498599e+01,5.413198882323106886e+01,4.707692302222579173e+01,4.687815916714498599e+01,4.642763555016941979e+01
4.347168162687668882e+03,5.240940931292854249e+07,9.675823419113063812e+07,2.520074710547519601e+02,5.682147679537260387e+01,4.763738232230310388e+01,1.015043055258914251e+00,4.372735855143390836e+03,4.310087799649636509e+03,5.671739771018268073e+01,4.696661592970173160e+01,5.567983634667383797e+01,4.763738232230310388e+01,4.696661592970173160e+01,4.698535700968753304e+01
4.404698466974010444e+03,4.804938658925488591e+07,1.049161932162868232e+08,2.519967208226223363e+02,5.793993657692086430e+01,4.842604935103131680e+01,-2.083411891438586849e+00,4.392759192420719046e+03,4.362296457738209938e+03,5.784992540835114738e+01,4.790477519326231715e+01,5.688928887331263695e+01,4.842604935103131680e+01,4.790477519326231715e+01,4.810399725595159737e+01
4.418465148302264424e+03,3.736771053615840524e+07,9.394448326059602201e+07,2.520004588899363966e+02,5.808775387733335549e+01,4.845439127404858226e+01,8.613866564668152037e+00,4.429687086306614219e+03,4.395707574457914234e+03,5.740687722294160267e+01,4.821387872698954880e+01,5.738272840110360562e+01,4.845439127404858226e+01,4.821387872698954880e+01,4.800190033623984931e+01
4.422096486259152698e+03,3.956153989781852812e+07,9.556018266359969974e+07,2.520041969572506275e+02,5.739180168935074988e+01,4.850643890955296911e+01,-6.625576536246786219e+00,4.438107821607360165e+03,4.409203758876676147e+03,5.684879351882404563e+01,4.845832967883985987e+01,5.655986310215673285e+01,4.850643890955296911e+01,4.845832967883985987e+01,4.784332812783739541e+01
4.399966646787641366e+03,3.605013445254576951e+07,9.279108450425280631e+07,2.520079350245648016e+02,5.718394857577990109e+01,4.855622991959331358e+01,1.524872391976705899e+01,4.434238212366949483e+03,4.338097267319825733e+03,5.684683967104474789e+01,4.848934205483691784e+01,5.605021550426466348e+01,4.855622991959331358e+01,4.848934205483691784e+01,4.816711493723399684e+01
4.377428537782115200e+03,2.995886917802888155e+07,1.075383045871771276e+08,2.520116730918788903e+02,5.715818694103295172e+01,4.794574979028368489e+01,-7.609227174814165551e+00,4.381595970822314484e+03,4.337558541042753859e+03,5.675970695562605073e+01,4.780828415292650391e+01,5.614353863082040164e+01,4.794574979028368489e+01,4.780828415292650391e+01,4.745592278188902924e+01
4.377493967394661013e+03,2.992795806330949068e+07,8.690736876272231340e+07,2.520154111591930928e+02,5.742143414594423234e+01,4.801315347122634591e+01,9.770862694028036088e+00,4.393067897065858233e+03,4.385370740658498107e+03,5.709786994264418780e+01,4.789065781198870297e+01,5.683236391039807955e+01,4.801315347122634591e+01,4.789065781198870297e+01,4.747513354152766851e+01
4.407513922092743996e+03,3.159120700786652789e+07,8.758243959351493418e+07,2.520191492265071815e+02,5.734368539104382023e+01,4.818086464772755306e+01,-3.089186405903319610e+00,4.411383363916263988e+03,4.363398120881121031e+03,5.734524966509273725e+01,4.787608678742537904e+01,5.708413728050968672e+01,4.818086464772755306e+01,4.787608678742537904e+01,4.779677097995914181e+01
4.408343195727760758e+03,3.516188727655074000e+07,9.435601572361648083e+07,2.520228872938215545e+02,5.788529224389946393e+01,4.823300760433259171e+01,5.457686620475872274e+00,4.451736040066632995e+03,4.398991895654207838e+03,5.746761568168490442e+01,4.811476261116989406e+01,5.723859863500993583e+01,4.823300760433259171e+01,4.811476261116989406e+01,4.767268205396226932e+01
4.417617482315115012e+03,3.895244126400586963e+07,9.432682550905078650e+07,2.520266253611356149e+02,5.834056476409075742e+01,4.784390842670742927e+01,1.173124596879716819e+00,4.439269979429526757e+03,4.413254662880241085e+03,5.805315816783469529e+01,4.782169763186810485e+01,5.758928812985512735e+01,4.784390842670742927e+01,4.782169763186810485e+01,4.761124805206878108e+01
4.413768409418223200e+03,4.170657307281324267e+07,1.788175892050576806e+08,2.520303634284496752e+02,5.812286018432306633e+01,4.751081199330082683e+01,1.318695329926054427e+00,4.413503097087785136e+03,4.358700038060816041e+03,5.761516599349450019e+01,4.758063952413738207e+01,5.762878834645310633e+01,4.751081199330082683e+01,4.758063952413738207e+01,4.687007200113824723e+01
4.417953172603340136e+03,3.388226244923848659e+07,8.970096963537293673e+07,2.520341014957639629e+02,5.918605794432788514e+01,4.730738993940517645e+01,7.491608059951685661e+00,4.407010327904793485e+03,4.364282246107949504e+03,5.919872632187288986e+01,4.703468012797589637e+01,5.737355489267872599e+01,4.730738993940517645e+01,4.703468012797589637e+01,4.684810072590997976e+01
4.357796903611637390e+03,4.271795100263504684e+07,1.259548367276623398e+08,2.520378395630781370e+02,5.916664333058463399e+01,4.652163029851217146e+01,-1.923789858449197254e+00,4.366511270950796643e+03,4.298740759641157638e+03,5.918002274225346326e+01,4.633243325871953289e+01,5.814411739330478213e+01,4.652163029851217146e+01,4.633243325871953289e+01,4.589316402302172548e+01
4.376138917648748247e+03,4.433148904938324541e+07,9.561752025642767549e+07,2.520415776303922542e+02,6.013464127100029089e+01,4.685714660227925776e+01,7.902123496682747827e+00,4.406747454778659630e+03,4.376088621302887077e+03,5.912406374284586263e+01,4.658732383999382876e+01,5.928073739442449153e+01,4.685714660227925776e+01,4.658732383999382876e+01,4.646244346223688382e+01
4.353025482961154921e+03,4.376855184605623782e+07,1.081187484717547446e+08,2.520453156977063713e+02,5.940207379944187949e+01,4.712499645721224084e+01,-1.755488362581417050e+00,4.411112649233924458e+03,4.340839596930699372e+03,5.815717293239956120e+01,4.681029999990907697e+01,5.795137119180176200e+01,4.712499645721224084e+01,4.681029999990907697e+01,4.616809637377033226e+01
4.312278829656561356e+03,3.946163606152177602e+07,1.047109959807105809e+08,2.520490537650206306e+02,5.857877201275125145e+01,4.646853677770980795e+01,9.930238950300811496e+00,4.342714132609524313e+03,4.284245308734048194e+03,5.861708290615887762e+01,4.657871708792772836e+01,5.794793620959188729e+01,4.646853677770980795e+01,4.657871708792772836e+01,4.621087111881625020e+01
4.201784491386095397e+03,5.040883566096334159e+07,1.297716693101662993e+08,2.520527918323347762e+02,5.780163677440430803e+01,4.620275381091525446e+01,1.078529592217464028e+00,4.247890982793016519e+03,4.154105846258948077e+03,5.701168192435546445e+01,4.582918274912253764e+01,5.592159808848540337e+01,4.620275381091525446e+01,4.582918274912253764e+01,4.508764378253319194e+01
4.238556736593983260e+03,3.668711138557299227e+07,1.018056340330988020e+08,2.520565298996489219e+02,5.747008829495420201e+01,4.670560784489509842e+01,4.386978997633079302e+00,4.251409824105287043e+03,4.219984060969281018e+03,5.667259585348800499e+01,4.579546653689938296e+01,5.649437135788645037e+01,4.670560784489509842e+01,4.579546653689938296e+01,4.557810195338045389e+01
4.150387022859968056e+03,3.700173630143555999e+07,1.164888567643478513e+08,2.520602679669630959e+02,5.725988629919518047e+01,4.684920885845071581e+01,2.974251011418573398e+00,4.252308952769946700e+03,4.120599859134394137e+03,5.593421706383972491e+01,4.634014449541048464e+01,5.591005198024191714e+01,4.684920885845071581e+01,4.634014449541048464e+01,4.610795201106596863e+01
4.172831597312906524e+03,3.073802661352846026e+07,8.640471685897636414e+07,2.520640060342772415e+02,5.675564160632149679e+01,4.650065976835348636e+01,3.056306827085322197e+00,4.181579496489194753e+03,4.133595273293832179e+03,5.670837258322315932e+01,4.603576388324950841e+01,5.541790539639337965e+01,4.650065976835348636e+01,4.603576388324950841e+01,4.599967094941640511e+01
4.197454261891544775e+03,3.554873389312146604e+07,1.014085795474316925e+08,2.520677441015914155e+02,5.721061566868416293e+01,4.682355722868441461e+01,-3.114653247352521248e+00,4.237779961598438604e+03,4.200257807542662704e+03,5.645791379243032537e+01,4.651151235717343013e+01,5.660197546559709281e+01,4.682355722868441461e+01,4.651151235717343013e+01,4.561951262081279168e+01
4.238786844823831416e+03,2.996272247703185305e+07,8.651601357524614036e+07,2.520714821689055611e+02,5.708160366084284476e+01,4.683793233156519165e+01,7.811019305290525239e+00,4.232878901519683495e+03,4.126477309368317037e+03,5.685248409478608522e+01,4.592641298113439063e+01,5.515890943754862263e+01,4.683793233156519165e+01,4.592641298113439063e+01,4.580747393482614171e+01
4.161531691700540250e+03,2.709621954391818494e+07,8.108414836508575082e+07,2.520752202362197920e+02,5.747429778227886032e+01,4.701338159247671200e+01,-2.347805692801252064e+00,4.248965625830765021e+03,4.185067247700611915e+03,5.578682970709179756e+01,4.701534557769490874e+01,5.570688184178784752e+01,4.701338159247671200e+01,4.701534557769490874e+01,4.596262767068629529e+01
4.257661124789261521e+03,3.299792629354415089e+07,8.356882259701505303e+07,2.520789583035337955e+02,5.727211132242777580e+01,4.653845569288147033e+01,5.163357403018778768e+00,4.250367226466902139e+03,4.205705272712206352e+03,5.721127139323259314e+01,4.635460748910320206e+01,5.632161924871101633e+01,4.653845569288147033e+01,4.635460748910320206e+01,4.614369758297283397e+01
4.297114724536697395e+03,2.725955025929586217e+07,8.596815683416372538e+07,2.520826963708481401e+02,5.781230490128756827e+01,4.718595467233745921e+01,-6.487321179114353242e+00,4.317635391511922535e+03,4.242324267546930059e+03,5.759458205622070892e+01,4.629690365953288733e+01,5.679234646669091546e+01,4.718595467233745921e+01,4.629690365953288733e+01,4.611368966135555780e+01
4.335604411925089153e+03,2.558171166916288063e+07,8.608812986003430188e+07,2.520864344381622857e+02,5.834152165671316226e+01,4.773048907083790482e+01,1.031199507731132314e+01,4.342192066943111058e+03,4.311158877049806506e+03,5.818320268035423481e+01,4.734612718285181643e+01,5.790186076147557515e+01,4.773048907083790482e+01,4.734612718285181643e+01,4.746266088903876579e+01
4.340634621957636227e+03,2.744758320627741143e+07,7.933519544125543535e+07,2.520901725054763745e+02,5.875202498310934374e+01,4.781228865831286612e+01,-6.693535176932627451e+00,4.356036389386372321e+03,4.326814484463486224e+03,5.847664702347488941e+01,4.768958729834301380e+01,5.815013553107229427e+01,4.781228865831286612e+01,4.768958729834301380e+01,4.767168419160141468e+01
4.320059760612674836e+03,3.378704569332598895e+07,8.342383595641888678e+07,2.520939105727905769e+02,5.901094433998031263e+01,4.737290725641431521e+01,1.368995263747120106e+01,4.318137060757156178e+03,4.290664648423771723e+03,5.857388216632484301e+01,4.717509789958049282e+01,5.767492721542335232e+01,4.737290725641431521e+01,4.717509789958049282e+01,4.678109509269135202e+01
4.375729039291672052e+03,4.064629158699100465e+07,8.117756299642282724e+07,2.520976486401047225e+02,6.008073990262415975e+01,4.791995100908075500e+01,-1.121414676081911921e+01,4.402085159290295451e+03,4.342024984308276544e+03,5.973174833185106536e+01,4.734675077953825451e+01,5.853510198700450218e+01,4.791995100908075500e+01,4.734675077953825451e+01,4.725826606841667399e+01
4.396317098765382980e+03,3.677562587050656974e+07,6.904274494545410573e+07,2.521013867074190387e+02,6.050208117161398746e+01,4.797809942817637818e+01,1.109785954291697863e+01,4.402055220577522050e+03,4.368455538695125142e+03,6.011845716010577689e+01,4.779467642535411187e+01,5.990566138778238781e+01,4.797809942817637818e+01,4.779467642535411187e+01,4.789114433950455663e+01
4.380607103193700823e+03,3.250689145264125988e+07,7.331103145254871249e+07,2.521051247747330990e+02,6.041690348444740266e+01,4.817773969040786852e+01,2.576330760995766411e-01,4.394541186382773049e+03,4.374635759224864159e+03,5.999575067276747120e+01,4.791293623205577035e+01,5.970569863572660552e+01,4.817773969040786852e+01,4.791293623205577035e+01,4.763857094873010567e+01
4.404048313908951968e+03,3.717510432047336549e+07,7.501646769134244323e+07,2.521088628420471025e+02,6.090585920588271307e+01,4.792083498898953309e+01,-2.181773271179444862e+00,4.412269194253619389e+03,4.325594999312696928e+03,6.071487002525338994e+01,4.745267535261915270e+01,5.889195117678215752e+01,4.792083498898953309e+01,4.745267535261915270e+01,4.716781243970206106e+01
4.419212724313494618e+03,3.662499490076347440e+07,7.549514365279351175e+07,2.521126009093614755e+02,6.103086703829468718e+01,4.796453489953257332e+01,8.841028930432727861e+00,4.434770539415159874e+03,4.417804804749985124e+03,6.058155567790986140e+01,4.794669943491032171e+01,6.029498374027394902e+01,4.796453489953257332e+01,4.794669943491032171e+01,4.739455244974568870e+01
4.399872250650848400e+03,3.691324085956617445e+07,8.460922403536400199e+07,2.521163389766755358e+02,6.078895068315962646e+01,4.817229442277233176e+01,-4.035708360077151724e+00,4.424203223587877801e+03,4.388431747424079731e+03,5.992620326755031357e+01,4.745318489172797172e+01,5.991905404842633232e+01,4.817229442277233176e+01,4.745318489172797172e+01,4.764766865118951245e+01
4.383072711686791081e+03,3.797995091259048879e+07,8.537429478727570176e+07,2.521200770439897667e+02,6.058041616506165639e+01,4.809847307278176487e+01,1.157156504719052847e+01,4.406189478159854843e+03,4.363219352161529969e+03,5.995107380295258537e+01,4.801826083064375439e+01,5.979446632481653978e+01,4.809847307278176487e+01,4.801826083064375439e+01,4.756630468784884158e+01
4.363244531615006963e+03,5.400457765140944719e+07,7.483856982856468856e+07,2.521238151113039123e+02,6.073267899636058331e+01,4.797121371887119778e+01,-6.776013915320707071e+00,4.384591749187504320e+03,4.327787645003760190e+03,6.042960575326554817e+01,4.768866714071670287e+01,5.953141816822507337e+01,4.797121371887119778e+01,4.768866714071670287e+01,4.724140275238229947e+01
4.363685089455582784e+03,7.651069114246094227e+07,8.138960916411937773e+07,2.521275531786180295e+02,6.391477885584541951e+01,4.847356398989884951e+01,1.220485847179529060e+01,4.440351784696732466e+03,4.358481740827677640e+03,6.289402112053808480e+01,4.808166763225616336e+01,6.250045626538974375e+01,4.847356398989884951e+01,4.808166763225616336e+01,4.811262534228085030e+01
4.416415386023142673e+03,4.850387362455686927e+07,7.545375058748191595e+07,2.521312912459322320e+02,6.402859763985770769e+01,4.874098395809020445e+01,-8.021972056978739829e+00,4.413171975622761238e+03,4.335559350559251470e+03,6.394924120752867225e+01,4.829564151160594321e+01,6.251353461874051476e+01,4.874098395809020445e+01,4.829564151160594321e+01,4.832092910638704808e+01
4.417218295700374256e+03,5.263709508249461651e+07,8.125924988737840950e+07,2.521350293132463776e+02,6.424327527183297093e+01,4.900442309730863855e+01,8.572170821788091644e+00,4.440965251255553994e+03,4.417863861637222726e+03,6.424052960896594300e+01,4.868701459853228641e+01,6.296143182484753709e+01,4.900442309730863855e+01,4.868701459853228641e+01,4.829818040613336905e+01
4.380577363567987049e+03,4.332218085016239434e+07,9.261757839145460725e+07,2.521387673805605516e+02,6.428435525265976480e+01,4.875228326185225569e+01,3.068163316099138171e+00,4.437807884594845746e+03,4.325412875209805861e+03,6.243925778245738201e+01,4.879567370953635930e+01,6.208451871136460909e+01,4.875228326185225569e+01,4.879567370953635930e+01,4.728591658076521753e+01
4.311812893357492612e+03,4.400904875675389916e+07,8.723582348182693124e+07,2.521425054478747541e+02,6.252822716013214688e+01,4.797444229642208313e+01,3.826199002755672041e+00,4.363180270263987040e+03,4.270620356321440340e+03,6.155226420811401766e+01,4.792725828102550167e+01,6.098864795836743724e+01,4.797444229642208313e+01,4.792725828102550167e+01,4.731061832980902437e+01
4.322323842395839165e+03,3.898618432233463973e+07,1.238522155473056138e+08,2.521462435151888712e+02,6.211839093606155870e+01,4.807494212601645245e+01,2.829709749584367273e+00,4.351610740141136375e+03,4.318477219106072880e+03,6.125952981373315254e+01,4.762327763699599359e+01,6.079611044521730889e+01,4.807494212601645245e+01,4.762327763699599359e+01,4.753836466746277267e+01
4.318748893123992275e+03,3.865899271591392159e+07,1.902397901903682947e+08,2.521499815825030453e+02,6.244335991975629696e+01,5.074013702716388252e+01,-6.313888526337656515e-01,4.348855133637658582e+03,4.294564575621421682e+03,6.158852451462423971e+01,4.985813641302992494e+01,6.139719801646538144e+01,5.074013702716388252e+01,4.985813641302992494e+01,4.942395801754369700e+01
4.365024073168242467e+03,3.758795994259122014e+07,1.811921899208994508e+08,2.521814329922734146e+02,6.217307804606664234e+01,5.219349924780712513e+01,5.577024043651860552e+00,4.363057440097016297e+03,4.260191777786018065e+03,6.219558962399698032e+01,5.014512642982056434e+01,6.109682510064615002e+01,5.219349924780712513e+01,5.014512642982056434e+01,5.009307585515737316e+01
4.357475653270780640e+03,2.890396725418379903e+07,1.267391326774855554e+08,2.521990280989306257e+02,6.243377801101531333e+01,5.207512056043508863e+01,-3.957686938885505157e+00,4.369009882571213893e+03,4.353223167614099111e+03,6.232229131783704190e+01,5.161852315440732752e+01,6.158508176876277673e+01,5.207512056043508863e+01,5.161852315440732752e+01,5.153429497204773924e+01
4.388414332813703368e+03,2.798600905997259915e+07,1.140921405170731544e+08,2.522166232055875810e+02,6.220670431987711169e+01,5.227611379921354029e+01,8.587868875232629762e+00,4.396408009206347742e+03,4.336778657886727160e+03,6.197735283854573396e+01,5.193045831777457266e+01,6.147769385352390259e+01,5.227611379921354029e+01,5.193045831777457266e+01,5.181281420055094600e+01
4.401263805851087454e+03,4.086824923609225452e+07,1.112330638678232580e+08,2.522342183122447636e+02,6.317565884209950156e+01,5.240710596818391309e+01,-5.103748484525377549e+00,4.420292356260053566e+03,4.404124010188710599e+03,6.254077956937707938e+01,5.240499459706569496e+01,6.266871888108068589e+01,5.240710596818391309e+01,5.240499459706569496e+01,5.148244136656796144e+01
4.406586879708251217e+03,3.390314916326446086e+07,1.045971375999197215e+08,2.522518134189019463e+02,6.360748594662888422e+01,5.192376970908990330e+01,9.696325422530501115e+00,4.418757882524410888e+03,4.384594063258726237e+03,6.292387439086614620e+01,5.162299100201191493e+01,6.252776579468438456e+01,5.192376970908990330e+01,5.162299100201191493e+01,5.116271300485625062e+01
4.356095742971341679e+03,3.271269792371281981e+07,1.113052022896814942e+08,2.522694085255591006e+02,6.375468744987988856e+01,5.249879658521504666e+01,-1.637052578034797534e+00,4.386974473854085772e+03,4.347479152291329228e+03,6.325015771642502926e+01,5.179901506766741193e+01,6.292323339767936119e+01,5.249879658521504666e+01,5.179901506766741193e+01,5.199063087228515911e+01
4.316065846396724737e+03,3.275851540953903645e+07,1.166090454619008601e+08,2.522870036322161411e+02,6.281754187417520541e+01,5.223879139924118675e+01,9.689425378907721154e+00,4.315064628549414920e+03,4.289879373581892651e+03,6.250746865446550515e+01,5.184380251964446984e+01,6.222484270757179559e+01,5.223879139924118675e+01,5.184380251964446984e+01,5.157406067087201507e+01
4.291345415233693529e+03,3.180566726377591863e+07,1.172665586539561599e+08,2.523045987388732954e+02,6.320758219937057731e+01,5.281161510711238094e+01,-2.266424022439025521e+00,4.334051010454239076e+03,4.288269758391907089e+03,6.236390886372745257e+01,5.194965480884059872e+01,6.238639910797127186e+01,5.281161510711238094e+01,5.194965480884059872e+01,5.187992088986565875e+01
4.305528002099270452e+03,3.120668431807933748e+07,1.014001050850872248e+08,2.523221938455304496e+02,6.317307822380902849e+01,5.260377779682197286e+01,4.763305239505823963e+00,4.312740357290982502e+03,4.277367257231819167e+03,6.305522061549157087e+01,5.262418088456981025e+01,6.197062930194038444e+01,5.260377779682197286e+01,5.262418088456981025e+01,5.220052775905699605e+01
4.259276249506459862e+03,3.698536139464049786e+07,1.121606467463490665e+08,2.523397889521875754e+02,6.266502676029590901e+01,5.269110674669985173e+01,4.513620138771891277e+00,4.269718924651582711e+03,4.217233305741022377e+03,6.168827741017555866e+01,5.230681324579876446e+01,6.128858564734492376e+01,5.269110674669985173e+01,5.230681324579876446e+01,5.211101514431388892e+01
4.266341038642101012e+03,3.326427748255898058e+07,1.069381568442959636e+08,2.523573840588446728e+02,6.201931226391188545e+01,5.354285451002112239e+01,-8.948987418034590746e-01,4.290471258549715458e+03,4.252082614216982620e+03,6.118951878306377523e+01,5.294063969162433381e+01,6.107294684479622049e+01,5.354285451002112239e+01,5.294063969162433381e+01,5.291557257148495097e+01
4.255105630831031704e+03,3.533510574442245811e+07,1.240333505200971365e+08,2.523749791655017134e+02,6.130637449073357459e+01,5.458648111189277330e+01,5.027118076356586585e+00,4.265327333227421150e+03,4.210546135058928485e+03,6.085574226678600951e+01,5.341583674648077817e+01,6.022576297902318032e+01,5.458648111189277330e+01,5.341583674648077817e+01,5.341211577690188506e+01
4.262758034010123083e+03,2.892314761937132850e+07,1.135738618144475073e+08,2.523925742721589529e+02,6.141648863181049478e+01,5.477363708409300358e+01,2.663459436739685771e-01,4.276750870484465850e+03,4.233410431939729278e+03,6.124092087554151931e+01,5.451614098779416651e+01,6.047875972801719513e+01,5.477363708409300358e+01,5.451614098779416651e+01,5.395372731533401378e+01
4.291290511258769584e+03,2.994742544169234857e+07,1.066613735579896271e+08,2.524101693788159935e+02,6.179025127447820864e+01,5.420063393216780412e+01,1.230907368599403640e+00,4.321335409772683306e+03,4.271525335949256259e+03,6.079691962620634627e+01,5.420364427464505752e+01,6.086938771123710978e+01,5.420063393216780412e+01,5.420364427464505752e+01,5.343929351138872619e+01
4.308566637510898545e+03,2.818253149872161448e+07,9.038162809353980422e+07,2.524277644854732046e+02,6.121030788256678079e+01,5.408813452818193213e+01,2.237106698762730161e+00,4.320801325415805877e+03,4.278097953821399642e+03,6.104407394927208230e+01,5.348829255778400693e+01,6.070380456086056853e+01,5.408813452818193213e+01,5.348829255778400693e+01,5.329183249563688207e+01
4.309419119142027739e+03,2.888529249349632487e+07,9.111863005219264328e+07,2.524453595921302451e+02,6.173986888548490981e+01,5.431770453719013148e+01,1.982706892929584797e+00,4.354111877739320335e+03,4.310517801832707846e+03,6.116973104558915963e+01,5.381303766050832849e+01,6.094200541257384884e+01,5.431770453719013148e+01,5.381303766050832849e+01,5.379057196762146731e+01
4.382087667144377519e+03,2.796200572806572169e+07,8.731645910581694543e+07,2.524629546987874278e+02,6.200974386598663557e+01,5.422162618930137512e+01,-6.470550962805035056e-01,4.387161472729650995e+03,4.353153215770755196e+03,6.192920978026926093e+01,5.421323331990912209e+01,6.103590410746125627e+01,5.422162618930137512e+01,5.421323331990912209e+01,5.375339737250382655e+01
4.417616994599055033e+03,3.136446150495859608e+07,9.417286414695319533e+07,2.524805498054445252e+02,6.292548466647774319e+01,5.472609155534113512e+01,1.533148876498778179e+00,4.440086120159528946e+03,4.406908997558621195e+03,6.257541589212227962e+01,5.425100378051938321e+01,6.210051840012880575e+01,5.472609155534113512e+01,5.425100378051938321e+01,5.400093445644012036e+01
4.441764186955485457e+03,3.030177680337965116e+07,9.714361666348965466e+07,2.524981449121016794e+02,6.265844933689898255e+01,5.517033020843517477e+01,3.208602423166198037e+00,4.439850681449289368e+03,4.407568313973048134e+03,6.213076459841281007e+01,5.468330179038900951e+01,6.214905651081311078e+01,5.517033020843517477e+01,5.468330179038900951e+01,5.484509699369470326e+01
4.456633877831002792e+03,3.706898583239562809e+07,1.071122708094410449e+08,2.525157400187587768e+02,6.344706001203314827e+01,5.594557031513433998e+01,3.553832677821784358e-01,4.459090789155456150e+03,4.435290191073099777e+03,6.321343445186527532e+01,5.507025869005929763e+01,6.256342076779604611e+01,5.594557031513433998e+01,5.507025869005929763e+01,5.504422899376596234e+01
4.421585976276301153e+03,3.320343094697728753e+07,1.512722310057700276e+08,2.525333351254159311e+02,6.348026630382251767e+01,5.716167211577030116e+01,6.568212406579192475e+00,4.441381556685930263e+03,4.413722379821426330e+03,6.282294329204957251e+01,5.593866502207151825e+01,6.233943227628949302e+01,5.716167211577030116e+01,5.593866502207151825e+01,5.567678666558549594e+01
4.423188784705887883e+03,4.006030499115537852e+07,1.400858553080757260e+08,2.525509302320730285e+02,6.246701284106858054e+01,5.717303257185695742e+01,-8.686575572949379875e-01,4.422700230126865790e+03,4.396161173182599669e+03,6.142119295651403377e+01,5.656564986878952084e+01,6.114567823409159075e+01,5.717303257185695742e+01,5.656564986878952084e+01,5.649420720570681453e+01
