,Date,last_20_pred
813,2024-02-09,10435.1199581834
814,2024-02-13,10154.504323814
815,2024-02-17,10046.94911264644
816,2024-02-21,9939.39390147888
817,2024-02-25,10175.58588178144
818,2024-02-29,10411.777862084
819,2024-03-04,10606.4154849887
820,2024-03-08,10415.3295830867
821,2024-03-12,10530.3508064364
822,2024-03-16,10451.48497717405
823,2024-03-20,10372.6191479117
824,2024-03-24,10396.4741405128
825,2024-03-28,10420.3291331139
826,2024-04-01,10463.6954162927
827,2024-04-05,10306.5674405048
828,2024-04-09,10400.3185842573
829,2024-04-13,10108.547554799195
830,2024-04-17,9816.77652534109
831,2024-04-21,9855.3537463169
832,2024-04-25,9893.93096729271
833,2024-04-29,10039.6395922689
834,2024-05-03,9982.19499452969
835,2024-05-07,10076.021898986
836,2024-05-11,10265.15407487845
837,2024-05-15,10454.2862507709
838,2024-05-19,10475.055196672249
839,2024-05-23,10495.8241425736
840,2024-05-27,10308.7725430016
841,2024-05-31,10121.7209434296
842,2024-06-04,10076.1819080976
843,2024-06-08,10400.3062042059
844,2024-06-12,10724.4305003142
845,2024-06-16,10728.9896443444
846,2024-06-20,10733.5487883746
847,2024-06-24,10582.2792112066
848,2024-06-28,10790.6513761893
849,2024-07-02,10943.9899178207
850,2024-07-06,11084.4801542004
851,2024-07-10,11224.9703905801
852,2024-07-14,10943.27873064905
853,2024-07-18,10661.587070718
854,2024-07-22,10709.8563964677
855,2024-07-26,10219.7906477362
856,2024-07-30,9999.49743424509
857,2024-08-03,9667.353970423055
858,2024-08-07,9335.21050660102
859,2024-08-11,9852.63552669286
860,2024-08-15,10370.0605467847
861,2024-08-19,10515.5089736124
862,2024-08-23,10470.000864396
863,2024-08-27,10313.1642934928
864,2024-08-31,10115.145710358283
865,2024-09-04,9917.12712722377
866,2024-09-08,9981.570209188983
867,2024-09-12,10046.0132911542
868,2024-09-16,10092.9764981399
869,2024-09-20,10230.7476656039
870,2024-09-24,10331.3556819667
871,2024-09-28,10335.752192941149
872,2024-10-02,10340.1487039156
873,2024-10-06,10526.24188508955
874,2024-10-10,10712.3350662635
875,2024-10-14,10924.4587015565
876,2024-10-18,10554.184970575
877,2024-10-22,10499.4543559428
878,2024-10-26,10483.75205503525
879,2024-10-30,10468.0497541277
880,2024-11-03,10711.891380968753
881,2024-11-07,10955.7330078098
882,2024-11-11,10828.7135647681
883,2024-11-15,10334.477521008
884,2024-11-19,10536.3360753133
885,2024-11-23,10595.04444325215
886,2024-11-27,10653.752811191
887,2024-12-01,10786.1309242494
888,2024-12-05,10918.5090373078
889,2024-12-09,10993.2052777511
890,2024-12-13,10895.7330457926
891,2024-12-17,10917.7706681319
892,2024-12-21,10765.603492740123
893,2024-12-25,10702.272972352912
894,2024-12-29,10705.015455631987
895,2025-01-02,10719.035304706744
896,2025-01-06,10719.156942497859
897,2025-01-10,10720.597195127353
898,2025-01-14,10716.232438966035
899,2025-01-18,10723.29963033781
900,2025-01-22,10724.80490119803
901,2025-01-26,10726.324417053478
902,2025-01-30,10720.354027061534
903,2025-02-03,10722.180352059135
904,2025-02-07,10723.650771400022
905,2025-02-11,10726.86254345267
906,2025-02-15,10722.544029054796
907,2025-02-19,10721.212627593759
908,2025-02-23,10720.938861945993
909,2025-02-27,10724.674264774601
910,2025-03-03,10723.169166149593
911,2025-03-07,10721.16742597424
912,2025-03-11,10718.93385714629
